id,nombre,x,y,tipo
85,Malla_0_85,7.013274,-7.452044,malla
86,Malla_0_86,7.201929,-7.458523,malla
87,Malla_0_87,7.349022,-7.485879,malla
88,Malla_0_88,7.609334,-7.457916,malla
89,Malla_0_89,7.760901,-7.523769,malla
90,Malla_0_90,7.939248,-7.510383,malla
91,Malla_0_91,8.161194,-7.547462,malla
92,Malla_0_92,8.427487,-7.475796,malla
93,Malla_0_93,8.613786,-7.507243,malla
94,Malla_0_94,8.795645,-7.484035,malla
95,Malla_0_95,9.034027,-7.547624,malla
96,Malla_0_96,9.214447,-7.498910,malla
97,Malla_0_97,9.408623,-7.541397,malla
98,Malla_0_98,9.593409,-7.505618,malla
99,Malla_0_99,9.748536,-7.512021,malla
100,Malla_1_0,9.994148,-7.512877,malla
101,Malla_1_1,-9.962677,-7.386770,malla
102,Malla_1_2,-9.822325,-7.319458,malla
103,Malla_1_3,-9.591568,-7.320622,malla
104,Malla_1_4,-9.429088,-7.391046,malla
105,Malla_1_5,-9.191853,-7.368950,malla
106,Malla_1_6,-8.940493,-7.351541,malla
107,Malla_1_7,-8.821565,-7.389362,malla
108,Malla_1_8,-8.631560,-7.332893,malla
109,Malla_1_9,-8.389803,-7.377825,malla
110,Malla_1_10,-8.220015,-7.359309,malla
111,Malla_1_11,-7.967477,-7.347879,malla
112,Malla_1_12,-7.818866,-7.343807,malla
113,Malla_1_13,-7.586750,-7.341756,malla
114,Malla_1_14,-7.389598,-7.395699,malla
115,Malla_1_15,-7.152595,-7.313443,malla
116,Malla_1_16,-6.992226,-7.298671,malla
117,Malla_1_17,-6.719606,-7.393930,malla
118,Malla_1_18,-6.524817,-7.307056,malla
119,Malla_1_19,-6.351217,-7.385357,malla
120,Malla_1_20,-6.207378,-7.321854,malla
121,Malla_1_21,-5.994179,-7.387930,malla
122,Malla_1_22,-5.800858,-7.395521,malla
123,Malla_1_23,-5.555147,-7.379665,malla
124,Malla_1_24,-5.360462,-7.366856,malla
125,Malla_1_25,-5.121899,-7.383962,malla
126,Malla_1_26,-4.949435,-7.333300,malla
127,Malla_1_27,-4.769153,-7.318813,malla
128,Malla_1_28,-4.500000,-7.377507,malla
129,Malla_1_29,-4.344329,-7.394471,malla
130,Malla_1_30,-4.121256,-7.327576,malla
131,Malla_1_31,-3.966033,-7.362488,malla
132,Malla_1_32,-3.730454,-7.349810,malla
133,Malla_1_33,-3.498509,-7.299114,malla
134,Malla_1_34,-3.378295,-7.348460,malla
135,Malla_1_35,-3.169474,-7.331252,malla
136,Malla_1_36,-2.952997,-7.345084,malla
137,Malla_1_37,-2.733708,-7.362045,malla
138,Malla_1_38,-2.484714,-7.312106,malla
139,Malla_1_39,-2.358919,-7.343887,malla
140,Malla_1_40,-2.121805,-7.310806,malla
141,Malla_1_41,-1.951186,-7.318756,malla
142,Malla_1_42,-1.720297,-7.329972,malla
143,Malla_1_43,-1.555547,-7.384763,malla
144,Malla_1_44,-1.274587,-7.366080,malla
145,Malla_1_45,-1.099987,-7.394143,malla
146,Malla_1_46,-0.922072,-7.358610,malla
147,Malla_1_47,-0.683399,-7.329986,malla
148,Malla_1_48,-0.509430,-7.363564,malla
149,Malla_1_49,-0.312485,-7.302715,malla
150,Malla_1_50,-0.071371,-7.339582,malla
151,Malla_1_51,0.083851,-7.317665,malla
152,Malla_1_52,0.327894,-7.363971,malla
153,Malla_1_53,0.526419,-7.355800,malla
154,Malla_1_54,0.740877,-7.357448,malla
155,Malla_1_55,0.943852,-7.334911,malla
156,Malla_1_56,1.092794,-7.334401,malla
157,Malla_1_57,1.334746,-7.380087,malla
158,Malla_1_58,1.515246,-7.346555,malla
159,Malla_1_59,1.742470,-7.377896,malla
160,Malla_1_60,1.954990,-7.376364,malla
161,Malla_1_61,2.117563,-7.338257,malla
162,Malla_1_62,2.338098,-7.315401,malla
163,Malla_1_63,2.501927,-7.371678,malla
164,Malla_1_64,2.689379,-7.375032,malla
165,Malla_1_65,2.917596,-7.321124,malla
166,Malla_1_66,3.093994,-7.388457,malla
167,Malla_1_67,3.339875,-7.323496,malla
168,Malla_1_68,3.535014,-7.302418,malla
169,Malla_1_69,3.710249,-7.322493,malla
170,Malla_1_70,3.893104,-7.340970,malla
171,Malla_1_71,4.142624,-7.353957,malla
172,Malla_1_72,4.378611,-7.324666,malla
173,Malla_1_73,4.568962,-7.303790,malla
174,Malla_1_74,4.745527,-7.328605,malla
175,Malla_1_75,4.997702,-7.328714,malla
176,Malla_1_76,5.172107,-7.327952,malla
177,Malla_1_77,5.375134,-7.323258,malla
178,Malla_1_78,5.507409,-7.353043,malla
179,Malla_1_79,5.776883,-7.350713,malla
180,Malla_1_80,5.979891,-7.376218,malla
181,Malla_1_81,6.120270,-7.359640,malla
182,Malla_1_82,6.339564,-7.326105,malla
183,Malla_1_83,6.544857,-7.382073,malla
184,Malla_1_84,6.743558,-7.309117,malla
185,Malla_1_85,6.942445,-7.387581,malla
186,Malla_1_86,7.207449,-7.341927,malla
187,Malla_1_87,7.337221,-7.390090,malla
188,Malla_1_88,7.554843,-7.333897,malla
189,Malla_1_89,7.754150,-7.395909,malla
190,Malla_1_90,8.028105,-7.333868,malla
191,Malla_1_91,8.189713,-7.359422,malla
192,Malla_1_92,8.377307,-7.304279,malla
193,Malla_1_93,8.596230,-7.384186,malla
194,Malla_1_94,8.818251,-7.384185,malla
195,Malla_1_95,8.944505,-7.317780,malla
196,Malla_1_96,9.150469,-7.348728,malla
197,Malla_1_97,9.441018,-7.395252,malla
198,Malla_1_98,9.552751,-7.309729,malla
199,Malla_1_99,9.846586,-7.365574,malla
200,Malla_2_0,9.984448,-7.396759,malla
201,Malla_2_1,-9.997583,-7.165407,malla
202,Malla_2_2,-9.767692,-7.225448,malla
203,Malla_2_3,-9.633703,-7.216391,malla
204,Malla_2_4,-9.367882,-7.209260,malla
205,Malla_2_5,-9.215967,-7.203024,malla
206,Malla_2_6,-8.982191,-7.232843,malla
207,Malla_2_7,-8.763685,-7.159855,malla
208,Malla_2_8,-8.556018,-7.226672,malla
209,Malla_2_9,-8.416934,-7.208763,malla
210,Malla_2_10,-8.189721,-7.165033,malla
211,Malla_2_11,-7.952784,-7.173772,malla
212,Malla_2_12,-7.823728,-7.173506,malla
213,Malla_2_13,-7.607889,-7.212192,malla
214,Malla_2_14,-7.348415,-7.206177,malla
215,Malla_2_15,-7.155543,-7.178495,malla
216,Malla_2_16,-6.999956,-7.147687,malla
217,Malla_2_17,-6.722358,-7.184699,malla
218,Malla_2_18,-6.534200,-7.172570,malla
219,Malla_2_19,-6.323324,-7.187226,malla
220,Malla_2_20,-6.199669,-7.193137,malla
221,Malla_2_21,-5.959545,-7.202994,malla
222,Malla_2_22,-5.719421,-7.187106,malla
223,Malla_2_23,-5.518993,-7.205330,malla
224,Malla_2_24,-5.381711,-7.165637,malla
225,Malla_2_25,-5.148153,-7.208429,malla
226,Malla_2_26,-4.989772,-7.165113,malla
227,Malla_2_27,-4.724069,-7.232778,malla
228,Malla_2_28,-4.544830,-7.215489,malla
229,Malla_2_29,-4.368668,-7.223252,malla
230,Malla_2_30,-4.162983,-7.170550,malla
231,Malla_2_31,-3.910584,-7.149164,malla
232,Malla_2_32,-3.733305,-7.162549,malla
233,Malla_2_33,-3.486872,-7.202463,malla
234,Malla_2_34,-3.300487,-7.223134,malla
235,Malla_2_35,-3.173568,-7.176758,malla
236,Malla_2_36,-2.921358,-7.170814,malla
237,Malla_2_37,-2.687398,-7.160969,malla
238,Malla_2_38,-2.548725,-7.243081,malla
239,Malla_2_39,-2.278864,-7.164681,malla
240,Malla_2_40,-2.166296,-7.240957,malla
241,Malla_2_41,-1.882597,-7.157967,malla
242,Malla_2_42,-1.718897,-7.167201,malla
243,Malla_2_43,-1.528765,-7.183561,malla
244,Malla_2_44,-1.264788,-7.228005,malla
245,Malla_2_45,-1.142079,-7.221269,malla
246,Malla_2_46,-0.920340,-7.194199,malla
247,Malla_2_47,-0.698107,-7.163022,malla
248,Malla_2_48,-0.517373,-7.229607,malla
249,Malla_2_49,-0.306462,-7.180207,malla
250,Malla_2_50,-0.133532,-7.176545,malla
251,Malla_2_51,0.069822,-7.210592,malla
252,Malla_2_52,0.270100,-7.213679,malla
253,Malla_2_53,0.554678,-7.236308,malla
254,Malla_2_54,0.658861,-7.154246,malla
255,Malla_2_55,0.947941,-7.197380,malla
256,Malla_2_56,1.067792,-7.193599,malla
257,Malla_2_57,1.303809,-7.205392,malla
258,Malla_2_58,1.532275,-7.211439,malla
259,Malla_2_59,1.698608,-7.170687,malla
260,Malla_2_60,1.929146,-7.228860,malla
261,Malla_2_61,2.139601,-7.201516,malla
262,Malla_2_62,2.366874,-7.220521,malla
263,Malla_2_63,2.540989,-7.152905,malla
264,Malla_2_64,2.768138,-7.194191,malla
265,Malla_2_65,2.899652,-7.244463,malla
266,Malla_2_66,3.148712,-7.237657,malla
267,Malla_2_67,3.379203,-7.147106,malla
268,Malla_2_68,3.494462,-7.156386,malla
269,Malla_2_69,3.746168,-7.215434,malla
270,Malla_2_70,3.978746,-7.182820,malla
271,Malla_2_71,4.174592,-7.207981,malla
272,Malla_2_72,4.373187,-7.242883,malla
273,Malla_2_73,4.544914,-7.188610,malla
274,Malla_2_74,4.738151,-7.206925,malla
275,Malla_2_75,4.928344,-7.148704,malla
276,Malla_2_76,5.140325,-7.148890,malla
277,Malla_2_77,5.360268,-7.181254,malla
278,Malla_2_78,5.548439,-7.181998,malla
279,Malla_2_79,5.736542,-7.181234,malla
280,Malla_2_80,5.991999,-7.152319,malla
281,Malla_2_81,6.138311,-7.207474,malla
282,Malla_2_82,6.321974,-7.197960,malla
283,Malla_2_83,6.519855,-7.191805,malla
284,Malla_2_84,6.726676,-7.221257,malla
285,Malla_2_85,6.923954,-7.232564,malla
286,Malla_2_86,7.193262,-7.217721,malla
287,Malla_2_87,7.378954,-7.234675,malla
288,Malla_2_88,7.551905,-7.242057,malla
289,Malla_2_89,7.776175,-7.209922,malla
290,Malla_2_90,8.015233,-7.229986,malla
291,Malla_2_91,8.152840,-7.166983,malla
292,Malla_2_92,8.369451,-7.228186,malla
293,Malla_2_93,8.547738,-7.241312,malla
294,Malla_2_94,8.766528,-7.203421,malla
295,Malla_2_95,8.953173,-7.227258,malla
296,Malla_2_96,9.179271,-7.166394,malla
297,Malla_2_97,9.422589,-7.192442,malla
298,Malla_2_98,9.566129,-7.238750,malla
299,Malla_2_99,9.801900,-7.223550,malla
300,Malla_3_0,10.018633,-7.217341,malla
301,Malla_3_1,-9.957107,-7.030987,malla
302,Malla_3_2,-9.823295,-7.014734,malla
303,Malla_3_3,-9.563901,-7.046601,malla
304,Malla_3_4,-9.357164,-7.059749,malla
305,Malla_3_5,-9.206663,-7.092589,malla
306,Malla_3_6,-9.017061,-7.028047,malla
307,Malla_3_7,-8.821115,-7.078572,malla
308,Malla_3_8,-8.563752,-7.022022,malla
309,Malla_3_9,-8.343967,-7.075754,malla
310,Malla_3_10,-8.223226,-7.046418,malla
311,Malla_3_11,-7.998992,-7.017057,malla
312,Malla_3_12,-7.823684,-7.028803,malla
313,Malla_3_13,-7.583779,-7.064168,malla
314,Malla_3_14,-7.326483,-7.061902,malla
315,Malla_3_15,-7.178962,-6.995979,malla
316,Malla_3_16,-6.940948,-7.000940,malla
317,Malla_3_17,-6.751305,-7.019680,malla
318,Malla_3_18,-6.575806,-7.047729,malla
319,Malla_3_19,-6.347782,-7.078506,malla
320,Malla_3_20,-6.112366,-7.066646,malla
321,Malla_3_21,-5.936924,-7.047763,malla
322,Malla_3_22,-5.753499,-7.008558,malla
323,Malla_3_23,-5.580524,-7.044628,malla
324,Malla_3_24,-5.363413,-7.053702,malla
325,Malla_3_25,-5.169761,-7.034715,malla
326,Malla_3_26,-4.979525,-6.997718,malla
327,Malla_3_27,-4.736521,-7.056224,malla
328,Malla_3_28,-4.531678,-7.050288,malla
329,Malla_3_29,-4.347693,-7.035352,malla
330,Malla_3_30,-4.123765,-6.996168,malla
331,Malla_3_31,-3.892700,-7.082757,malla
332,Malla_3_32,-3.783849,-7.059977,malla
333,Malla_3_33,-3.490490,-7.084898,malla
334,Malla_3_34,-3.311574,-7.024546,malla
335,Malla_3_35,-3.172225,-7.004026,malla
336,Malla_3_36,-2.893598,-7.064582,malla
337,Malla_3_37,-2.691696,-7.079915,malla
338,Malla_3_38,-2.520687,-7.071753,malla
339,Malla_3_39,-2.283354,-7.026583,malla
340,Malla_3_40,-2.074713,-7.058023,malla
341,Malla_3_41,-1.933152,-7.085284,malla
342,Malla_3_42,-1.681573,-7.080566,malla
343,Malla_3_43,-1.562202,-7.046203,malla
344,Malla_3_44,-1.293580,-7.048558,malla
345,Malla_3_45,-1.115212,-7.046031,malla
346,Malla_3_46,-0.897295,-7.043971,malla
347,Malla_3_47,-0.666263,-7.050059,malla
348,Malla_3_48,-0.458493,-7.057048,malla
349,Malla_3_49,-0.327102,-7.073211,malla
350,Malla_3_50,-0.112664,-7.006842,malla
351,Malla_3_51,0.148230,-7.037588,malla
352,Malla_3_52,0.315879,-7.029703,malla
353,Malla_3_53,0.487619,-7.084216,malla
354,Malla_3_54,0.668733,-7.079747,malla
355,Malla_3_55,0.921130,-7.065670,malla
356,Malla_3_56,1.107311,-7.024813,malla
357,Malla_3_57,1.294042,-7.036899,malla
358,Malla_3_58,1.561326,-7.069564,malla
359,Malla_3_59,1.733641,-7.028582,malla
360,Malla_3_60,1.927391,-7.023781,malla
361,Malla_3_61,2.152468,-7.010803,malla
362,Malla_3_62,2.288022,-7.057118,malla
363,Malla_3_63,2.543811,-7.081880,malla
364,Malla_3_64,2.764056,-7.002540,malla
365,Malla_3_65,2.963722,-7.031238,malla
366,Malla_3_66,3.143374,-7.080168,malla
367,Malla_3_67,3.299460,-7.090584,malla
368,Malla_3_68,3.555446,-7.070168,malla
369,Malla_3_69,3.787107,-7.091557,malla
370,Malla_3_70,3.940252,-7.047160,malla
371,Malla_3_71,4.172375,-7.091127,malla
372,Malla_3_72,4.376694,-7.093326,malla
373,Malla_3_73,4.574798,-7.050268,malla
374,Malla_3_74,4.742030,-6.998611,malla
375,Malla_3_75,4.952155,-7.059664,malla
376,Malla_3_76,5.158881,-7.045615,malla
377,Malla_3_77,5.334910,-7.047744,malla
378,Malla_3_78,5.546537,-6.997491,malla
379,Malla_3_79,5.726384,-7.025998,malla
380,Malla_3_80,6.008332,-7.028179,malla
381,Malla_3_81,6.114855,-7.083798,malla
382,Malla_3_82,6.329718,-7.082887,malla
383,Malla_3_83,6.610108,-7.056748,malla
384,Malla_3_84,6.789790,-7.078470,malla
385,Malla_3_85,6.931176,-7.023626,malla
386,Malla_3_86,7.192539,-7.018536,malla
387,Malla_3_87,7.413707,-6.999426,malla
388,Malla_3_88,7.562391,-7.059842,malla
389,Malla_3_89,7.731474,-7.026691,malla
390,Malla_3_90,7.942701,-7.063814,malla
391,Malla_3_91,8.143808,-7.068393,malla
392,Malla_3_92,8.397336,-7.052645,malla
393,Malla_3_93,8.551872,-7.082309,malla
394,Malla_3_94,8.746396,-7.013345,malla
395,Malla_3_95,9.002949,-7.074102,malla
396,Malla_3_96,9.181285,-7.043168,malla
397,Malla_3_97,9.391960,-7.016718,malla
398,Malla_3_98,9.612008,-7.074996,malla
399,Malla_3_99,9.830840,-7.048769,malla
400,Malla_4_0,9.974065,-7.088897,malla
401,Malla_4_1,-10.025697,-6.852332,malla
402,Malla_4_2,-9.807714,-6.890551,malla
403,Malla_4_3,-9.619640,-6.916661,malla
404,Malla_4_4,-9.420884,-6.871511,malla
405,Malla_4_5,-9.223118,-6.941179,malla
406,Malla_4_6,-8.971034,-6.906078,malla
407,Malla_4_7,-8.745891,-6.925917,malla
408,Malla_4_8,-8.625815,-6.912666,malla
409,Malla_4_9,-8.431319,-6.861423,malla
410,Malla_4_10,-8.177887,-6.881463,malla
411,Malla_4_11,-7.929826,-6.876398,malla
412,Malla_4_12,-7.780366,-6.887544,malla
413,Malla_4_13,-7.551162,-6.933052,malla
414,Malla_4_14,-7.334620,-6.888161,malla
415,Malla_4_15,-7.131067,-6.917037,malla
416,Malla_4_16,-7.004825,-6.933340,malla
417,Malla_4_17,-6.785484,-6.921296,malla
418,Malla_4_18,-6.573733,-6.844635,malla
419,Malla_4_19,-6.343048,-6.920223,malla
420,Malla_4_20,-6.167232,-6.897550,malla
421,Malla_4_21,-5.929303,-6.927192,malla
422,Malla_4_22,-5.794983,-6.892981,malla
423,Malla_4_23,-5.585869,-6.927579,malla
424,Malla_4_24,-5.308390,-6.867141,malla
425,Malla_4_25,-5.180947,-6.896985,malla
426,Malla_4_26,-4.965219,-6.871465,malla
427,Malla_4_27,-4.788652,-6.933500,malla
428,Malla_4_28,-4.517031,-6.862260,malla
429,Malla_4_29,-4.316873,-6.848733,malla
430,Malla_4_30,-4.152983,-6.936337,malla
431,Malla_4_31,-3.929845,-6.856555,malla
432,Malla_4_32,-3.774648,-6.938025,malla
433,Malla_4_33,-3.583208,-6.872971,malla
434,Malla_4_34,-3.349972,-6.922309,malla
435,Malla_4_35,-3.137341,-6.860542,malla
436,Malla_4_36,-2.929595,-6.926003,malla
437,Malla_4_37,-2.689311,-6.857002,malla
438,Malla_4_38,-2.542466,-6.879433,malla
439,Malla_4_39,-2.310236,-6.935782,malla
440,Malla_4_40,-2.166501,-6.876627,malla
441,Malla_4_41,-1.957240,-6.848588,malla
442,Malla_4_42,-1.687314,-6.873319,malla
443,Malla_4_43,-1.466283,-6.908038,malla
444,Malla_4_44,-1.296058,-6.940496,malla
445,Malla_4_45,-1.143869,-6.871180,malla
446,Malla_4_46,-0.878884,-6.861476,malla
447,Malla_4_47,-0.708055,-6.898353,malla
448,Malla_4_48,-0.522915,-6.851143,malla
449,Malla_4_49,-0.347256,-6.871241,malla
450,Malla_4_50,-0.077127,-6.920882,malla
451,Malla_4_51,0.107362,-6.927798,malla
452,Malla_4_52,0.346127,-6.895952,malla
453,Malla_4_53,0.542764,-6.900059,malla
454,Malla_4_54,0.752673,-6.861634,malla
455,Malla_4_55,0.911410,-6.860238,malla
456,Malla_4_56,1.090187,-6.933505,malla
457,Malla_4_57,1.295510,-6.904632,malla
458,Malla_4_58,1.561050,-6.878905,malla
459,Malla_4_59,1.709502,-6.899123,malla
460,Malla_4_60,1.877859,-6.940604,malla
461,Malla_4_61,2.164018,-6.926362,malla
462,Malla_4_62,2.288798,-6.901951,malla
463,Malla_4_63,2.565955,-6.862125,malla
464,Malla_4_64,2.731039,-6.915684,malla
465,Malla_4_65,2.973527,-6.917510,malla
466,Malla_4_66,3.159228,-6.910389,malla
467,Malla_4_67,3.335246,-6.859986,malla
468,Malla_4_68,3.547170,-6.910210,malla
469,Malla_4_69,3.717566,-6.893147,malla
470,Malla_4_70,3.899508,-6.873432,malla
471,Malla_4_71,4.148092,-6.913118,malla
472,Malla_4_72,4.314429,-6.888882,malla
473,Malla_4_73,4.579202,-6.868640,malla
474,Malla_4_74,4.765497,-6.853548,malla
475,Malla_4_75,4.982459,-6.904403,malla
476,Malla_4_76,5.128900,-6.849553,malla
477,Malla_4_77,5.303954,-6.851820,malla
478,Malla_4_78,5.553942,-6.925016,malla
479,Malla_4_79,5.793765,-6.921559,malla
480,Malla_4_80,6.004119,-6.889558,malla
481,Malla_4_81,6.124462,-6.917069,malla
482,Malla_4_82,6.409085,-6.905793,malla
483,Malla_4_83,6.553682,-6.888939,malla
484,Malla_4_84,6.758970,-6.926628,malla
485,Malla_4_85,6.932391,-6.887643,malla
486,Malla_4_86,7.166417,-6.862365,malla
487,Malla_4_87,7.330179,-6.892927,malla
488,Malla_4_88,7.531672,-6.878313,malla
489,Malla_4_89,7.789095,-6.862462,malla
490,Malla_4_90,7.938666,-6.939663,malla
491,Malla_4_91,8.175301,-6.919587,malla
492,Malla_4_92,8.392845,-6.860042,malla
493,Malla_4_93,8.587746,-6.919662,malla
494,Malla_4_94,8.805217,-6.873147,malla
495,Malla_4_95,9.021194,-6.906806,malla
496,Malla_4_96,9.222353,-6.906313,malla
497,Malla_4_97,9.391941,-6.848917,malla
498,Malla_4_98,9.562638,-6.891200,malla
499,Malla_4_99,9.791929,-6.927829,malla
500,Malla_5_0,9.960907,-6.876244,malla
501,Malla_5_1,-10.036301,-6.763922,malla
502,Malla_5_2,-9.769471,-6.729031,malla
503,Malla_5_3,-9.638593,-6.693230,malla
504,Malla_5_4,-9.437583,-6.715888,malla
505,Malla_5_5,-9.186823,-6.773035,malla
506,Malla_5_6,-9.028755,-6.788523,malla
507,Malla_5_7,-8.750693,-6.751513,malla
508,Malla_5_8,-8.599307,-6.707491,malla
509,Malla_5_9,-8.413228,-6.787837,malla
510,Malla_5_10,-8.229314,-6.787548,malla
511,Malla_5_11,-7.952160,-6.700440,malla
512,Malla_5_12,-7.789064,-6.736444,malla
513,Malla_5_13,-7.563208,-6.786160,malla
514,Malla_5_14,-7.423405,-6.722588,malla
515,Malla_5_15,-7.182322,-6.770046,malla
516,Malla_5_16,-6.960993,-6.743410,malla
517,Malla_5_17,-6.798526,-6.731372,malla
518,Malla_5_18,-6.533655,-6.693346,malla
519,Malla_5_19,-6.370366,-6.784445,malla
520,Malla_5_20,-6.158563,-6.763756,malla
521,Malla_5_21,-5.988094,-6.705344,malla
522,Malla_5_22,-5.715850,-6.741552,malla
523,Malla_5_23,-5.604165,-6.779091,malla
524,Malla_5_24,-5.362895,-6.703213,malla
525,Malla_5_25,-5.188436,-6.716521,malla
526,Malla_5_26,-4.920357,-6.751294,malla
527,Malla_5_27,-4.773623,-6.710640,malla
528,Malla_5_28,-4.548909,-6.773637,malla
529,Malla_5_29,-4.314657,-6.787128,malla
530,Malla_5_30,-4.181623,-6.734096,malla
531,Malla_5_31,-3.916308,-6.758182,malla
532,Malla_5_32,-3.768573,-6.776192,malla
533,Malla_5_33,-3.507448,-6.760488,malla
534,Malla_5_34,-3.339276,-6.748486,malla
535,Malla_5_35,-3.149730,-6.783718,malla
536,Malla_5_36,-2.962433,-6.792171,malla
537,Malla_5_37,-2.721679,-6.763836,malla
538,Malla_5_38,-2.528639,-6.710787,malla
539,Malla_5_39,-2.297913,-6.751679,malla
540,Malla_5_40,-2.082710,-6.695629,malla
541,Malla_5_41,-1.952476,-6.696884,malla
542,Malla_5_42,-1.714109,-6.715814,malla
543,Malla_5_43,-1.466482,-6.728638,malla
544,Malla_5_44,-1.312305,-6.737635,malla
545,Malla_5_45,-1.119303,-6.734521,malla
546,Malla_5_46,-0.910424,-6.713845,malla
547,Malla_5_47,-0.720865,-6.699763,malla
548,Malla_5_48,-0.477029,-6.788917,malla
549,Malla_5_49,-0.336943,-6.762594,malla
550,Malla_5_50,-0.146014,-6.727212,malla
551,Malla_5_51,0.083178,-6.752759,malla
552,Malla_5_52,0.321030,-6.749613,malla
553,Malla_5_53,0.502720,-6.743746,malla
554,Malla_5_54,0.712090,-6.745365,malla
555,Malla_5_55,0.918330,-6.739635,malla
556,Malla_5_56,1.065914,-6.744814,malla
557,Malla_5_57,1.287262,-6.711133,malla
558,Malla_5_58,1.531978,-6.751346,malla
559,Malla_5_59,1.686018,-6.707644,malla
560,Malla_5_60,1.894983,-6.769163,malla
561,Malla_5_61,2.157615,-6.756628,malla
562,Malla_5_62,2.338137,-6.720831,malla
563,Malla_5_63,2.560896,-6.718404,malla
564,Malla_5_64,2.776746,-6.721936,malla
565,Malla_5_65,2.907604,-6.740413,malla
566,Malla_5_66,3.161939,-6.742096,malla
567,Malla_5_67,3.306525,-6.790141,malla
568,Malla_5_68,3.491507,-6.700083,malla
569,Malla_5_69,3.759226,-6.726560,malla
