id,nombre,x,y,tipo
177,Malla_1_77,6.668518,1.161460,malla
178,Malla_1_78,6.175390,-7.904819,malla
179,Malla_1_79,7.172141,-8.265087,malla
180,Malla_1_80,9.427040,-0.894987,malla
181,Malla_1_81,-5.385897,2.532810,malla
182,Malla_1_82,9.929708,-8.190085,malla
183,Malla_1_83,7.639656,3.132819,malla
184,Malla_1_84,12.079607,-7.898877,malla
185,Malla_1_85,0.367264,-6.885785,malla
186,Malla_1_86,14.273848,-8.137970,malla
187,Malla_1_87,-15.000000,-7.379386,malla
188,Malla_1_88,-14.153649,-7.182427,malla
189,Malla_1_89,-13.090434,-7.531419,malla
190,Malla_1_90,-11.905876,-7.223165,malla
191,Malla_1_91,-11.396654,-7.277099,malla
192,Malla_1_92,-10.080402,-7.452807,malla
193,Malla_1_93,-4.435574,1.129327,malla
194,Malla_1_94,-8.052980,-7.421849,malla
195,Malla_1_95,-7.294679,-7.236620,malla
196,Malla_1_96,-6.364758,-7.527787,malla
197,Malla_1_97,-9.912961,-2.340972,malla
198,Malla_1_98,-4.115070,-7.489370,malla
199,Malla_1_99,-3.550814,-7.220109,malla
200,Malla_1_100,-2.509603,-7.293321,malla
201,Malla_2_1,-0.497634,-2.527901,malla
202,Malla_2_2,3.230650,6.327951,malla
203,Malla_2_3,0.439196,-7.214074,malla
204,Malla_2_4,12.584704,-7.438510,malla
205,Malla_2_5,2.657412,-7.453309,malla
206,Malla_2_6,3.194063,-7.427659,malla
207,Malla_2_7,4.321164,-7.556882,malla
208,Malla_2_8,5.530724,-7.353178,malla
209,Malla_2_9,6.575336,-7.441594,malla
210,Malla_2_10,-10.672531,11.603529,malla
211,Malla_2_11,8.177890,-7.384743,malla
212,Malla_2_12,9.272677,-7.484478,malla
213,Malla_2_13,11.020189,11.002431,malla
214,Malla_2_14,7.737930,2.816109,malla
215,Malla_2_15,11.916738,1.136729,malla
216,Malla_2_16,13.246496,-7.126369,malla
217,Malla_2_17,13.762483,-7.145129,malla
218,Malla_2_18,-15.000000,-6.582507,malla
219,Malla_2_19,2.018621,10.809172,malla
220,Malla_2_20,-12.807673,-6.650639,malla
221,Malla_2_21,-12.067766,-6.365611,malla
222,Malla_2_22,-11.183415,-6.644524,malla
223,Malla_2_23,-10.344660,-6.435836,malla
224,Malla_2_24,-10.613296,6.438842,malla
225,Malla_2_25,-8.260208,-6.561851,malla
226,Malla_2_26,-5.279389,4.089120,malla
227,Malla_2_27,-3.843195,10.840442,malla
228,Malla_2_28,7.621414,8.442519,malla
229,Malla_2_29,-4.616968,-6.440871,malla
230,Malla_2_30,-3.261619,-6.444317,malla
231,Malla_2_31,-1.166395,-3.588815,malla
232,Malla_2_32,-1.451950,-6.620666,malla
233,Malla_2_33,-0.517676,-6.573218,malla
234,Malla_2_34,0.561323,-6.461403,malla
235,Malla_2_35,1.191281,-6.781409,malla
236,Malla_2_36,-6.851169,6.714927,malla
237,Malla_2_37,3.358598,-6.737095,malla
238,Malla_2_38,4.241083,-6.398868,malla
239,Malla_2_39,5.300359,-6.485845,malla
240,Malla_2_40,6.284568,-6.768221,malla
241,Malla_2_41,7.114802,-6.499194,malla
242,Malla_2_42,8.044937,-6.371667,malla
243,Malla_2_43,8.955919,-6.676019,malla
244,Malla_2_44,9.509614,-6.940594,malla
245,Malla_2_45,10.950102,-6.609133,malla
246,Malla_2_46,12.165349,-6.611212,malla
247,Malla_2_47,12.832468,-6.647986,malla
248,Malla_2_48,14.273874,-6.358884,malla
249,Malla_2_49,-14.853255,-5.609225,malla
250,Malla_2_50,-14.181969,-5.734707,malla
251,Malla_2_51,-13.064254,-5.752482,malla
252,Malla_2_52,-12.193239,-5.790876,malla
253,Malla_2_53,-11.378206,-5.719310,malla
254,Malla_2_54,-10.271864,-5.771886,malla
255,Malla_2_55,-9.452632,-5.606439,malla
256,Malla_2_56,-8.158923,-6.026053,malla
257,Malla_2_57,-7.401802,-5.876501,malla
258,Malla_2_58,-6.306162,-5.904227,malla
259,Malla_2_59,-5.363544,-6.015553,malla
260,Malla_2_60,-4.173153,-5.782014,malla
261,Malla_2_61,-3.186653,-5.874992,malla
262,Malla_2_62,9.669985,-0.635038,malla
263,Malla_2_63,-1.170984,-5.888917,malla
264,Malla_2_64,2.498971,-0.038936,malla
265,Malla_2_65,0.567717,-5.874755,malla
266,Malla_2_66,1.586524,-5.921233,malla
267,Malla_2_67,9.760462,-8.569702,malla
268,Malla_2_68,3.100048,-5.948358,malla
269,Malla_2_69,4.520401,-5.664317,malla
270,Malla_2_70,5.173590,-5.830360,malla
271,Malla_2_71,-8.045969,-2.939969,malla
272,Malla_2_72,7.122578,-6.033184,malla
273,Malla_2_73,7.990829,-5.757480,malla
274,Malla_2_74,9.127673,-5.935306,malla
275,Malla_2_75,10.092273,-6.032710,malla
276,Malla_2_76,10.949056,-5.607460,malla
277,Malla_2_77,11.819470,-5.911988,malla
278,Malla_2_78,13.061389,-6.031999,malla
279,Malla_2_79,14.133624,-5.876140,malla
280,Malla_2_80,-15.000000,-4.821765,malla
281,Malla_2_81,-6.160405,0.403184,malla
282,Malla_2_82,-13.230574,-5.174447,malla
283,Malla_2_83,-12.210832,-5.114928,malla
284,Malla_2_84,-11.251440,-4.856270,malla
285,Malla_2_85,4.515937,6.662697,malla
286,Malla_2_86,-9.034195,-4.810611,malla
287,Malla_2_87,-8.229738,-4.865521,malla
288,Malla_2_88,-7.470282,-5.046349,malla
289,Malla_2_89,-6.315003,-5.261710,malla
290,Malla_2_90,14.577968,8.339802,malla
291,Malla_2_91,-4.117466,-4.980057,malla
292,Malla_2_92,5.517355,9.301684,malla
293,Malla_2_93,-2.547769,-5.160086,malla
294,Malla_2_94,-1.308676,-5.219922,malla
295,Malla_2_95,-0.437065,-4.936592,malla
296,Malla_2_96,-11.363110,-0.977964,malla
297,Malla_2_97,1.467836,-4.870266,malla
298,Malla_2_98,2.432402,-4.889554,malla
299,Malla_2_99,3.331329,-5.102453,malla
300,Malla_2_100,11.870225,3.949691,malla
301,Malla_3_1,-11.817563,-11.723069,malla
302,Malla_3_2,6.095529,-4.826476,malla
303,Malla_3_3,7.117194,-5.180697,malla
304,Malla_3_4,8.372868,-5.143844,malla
305,Malla_3_5,9.404839,-5.232369,malla
306,Malla_3_6,7.026843,-4.144753,malla
307,Malla_3_7,11.286462,-5.224084,malla
308,Malla_3_8,12.220280,-5.104556,malla
309,Malla_3_9,-13.556147,-9.349313,malla
310,Malla_3_10,13.923655,-4.980306,malla
311,Malla_3_11,13.191527,0.489654,malla
312,Malla_3_12,-14.143275,-4.058291,malla
313,Malla_3_13,-13.294492,-4.228991,malla
314,Malla_3_14,-9.763996,3.411707,malla
315,Malla_3_15,-11.350571,-4.164578,malla
316,Malla_3_16,-2.877381,-0.568514,malla
317,Malla_3_17,-9.112344,-4.386596,malla
318,Malla_3_18,14.658455,-5.622846,malla
319,Malla_3_19,-7.200416,-4.263118,malla
320,Malla_3_20,-5.973329,-1.138575,malla
321,Malla_3_21,-5.429699,-4.413773,malla
322,Malla_3_22,-4.376688,-4.458002,malla
323,Malla_3_23,-3.292729,-4.277204,malla
324,Malla_3_24,-2.268833,-4.447677,malla
325,Malla_3_25,-1.661808,-4.062650,malla
326,Malla_3_26,-0.727094,-4.156781,malla
327,Malla_3_27,13.113928,4.730864,malla
328,Malla_3_28,1.619813,-4.433877,malla
329,Malla_3_29,2.218851,-4.066295,malla
330,Malla_3_30,3.467736,-4.301139,malla
331,Malla_3_31,4.317938,-4.460761,malla
332,Malla_3_32,5.148990,-4.180243,malla
333,Malla_3_33,0.885923,4.726261,malla
334,Malla_3_34,5.368238,11.406282,malla
335,Malla_3_35,8.492216,-4.089287,malla
336,Malla_3_36,10.112250,-7.475157,malla
337,Malla_3_37,9.988057,-4.345072,malla
338,Malla_3_38,11.068388,-4.191705,malla
339,Malla_3_39,10.298352,-5.302113,malla
340,Malla_3_40,13.121554,-4.137297,malla
341,Malla_3_41,13.908285,-4.372433,malla
342,Malla_3_42,-14.716776,-3.299314,malla
343,Malla_3_43,-13.918886,-3.384101,malla
344,Malla_3_44,-3.546691,4.610930,malla
345,Malla_3_45,-11.993861,-3.359640,malla
346,Malla_3_46,-11.217906,-3.418124,malla
347,Malla_3_47,-10.391818,-3.296195,malla
348,Malla_3_48,-8.985049,-3.633337,malla
349,Malla_3_49,-8.062258,-3.715360,malla
350,Malla_3_50,-7.446701,-3.279261,malla
351,Malla_3_51,-6.514810,-3.414575,malla
352,Malla_3_52,-5.373689,-3.582761,malla
353,Malla_3_53,-4.390143,-3.310237,malla
354,Malla_3_54,-3.167891,-3.411677,malla
355,Malla_3_55,-2.329116,-3.613563,malla
356,Malla_3_56,13.692654,0.276332,malla
357,Malla_3_57,-0.305620,-3.604320,malla
358,Malla_3_58,0.677656,-3.423521,malla
359,Malla_3_59,1.253864,-3.613836,malla
360,Malla_3_60,2.287400,-3.401973,malla
361,Malla_3_61,3.146124,-3.498730,malla
362,Malla_3_62,4.070709,-3.393494,malla
363,Malla_3_63,5.461587,-3.559860,malla
364,Malla_3_64,6.038805,-3.386918,malla
365,Malla_3_65,7.352314,-3.503951,malla
366,Malla_3_66,6.669437,-4.288548,malla
367,Malla_3_67,9.342687,-3.363649,malla
368,Malla_3_68,10.049175,-3.347020,malla
369,Malla_3_69,-9.910797,7.803271,malla
370,Malla_3_70,13.119857,1.426888,malla
371,Malla_3_71,13.178413,-3.566087,malla
372,Malla_3_72,14.120431,-3.711281,malla
373,Malla_3_73,-15.000000,-2.636934,malla
374,Malla_3_74,-14.058548,-2.834278,malla
375,Malla_3_75,-13.327053,-2.619507,malla
376,Malla_3_76,-11.864865,-2.573949,malla
377,Malla_3_77,-11.325218,-2.478520,malla
378,Malla_3_78,-9.891135,-2.935245,malla
379,Malla_3_79,-9.340969,-2.762736,malla
380,Malla_3_80,-8.153006,-2.646775,malla
381,Malla_3_81,-10.510280,6.125150,malla
382,Malla_3_82,-6.367017,-2.550430,malla
383,Malla_3_83,-5.483561,-2.623826,malla
384,Malla_3_84,-4.337377,-2.760438,malla
385,Malla_3_85,-3.460229,-2.680561,malla
386,Malla_3_86,-2.689273,-2.847735,malla
387,Malla_3_87,-1.443149,-2.891549,malla
388,Malla_3_88,-11.506496,0.070188,malla
389,Malla_3_89,0.249219,-2.842020,malla
390,Malla_3_90,1.459918,-2.751880,malla
391,Malla_3_91,2.635685,-2.889002,malla
392,Malla_3_92,3.366603,-2.697427,malla
393,Malla_3_93,4.597669,-2.823054,malla
394,Malla_3_94,14.059732,10.408953,malla
395,Malla_3_95,6.371550,-2.835739,malla
396,Malla_3_96,-14.569114,9.058326,malla
397,Malla_3_97,8.283738,-2.866794,malla
398,Malla_3_98,11.079145,-7.273493,malla
399,Malla_3_99,9.955870,-2.563110,malla
400,Malla_3_100,2.301729,6.735104,malla
401,Malla_4_1,12.373111,-2.574861,malla
402,Malla_4_2,13.200738,-2.848348,malla
403,Malla_4_3,14.269204,-2.651473,malla
404,Malla_4_4,-14.054142,4.226055,malla
405,Malla_4_5,-14.092889,-2.049539,malla
406,Malla_4_6,-13.088564,-2.010105,malla
407,Malla_4_7,-12.149857,-1.877290,malla
408,Malla_4_8,-11.013442,-1.999165,malla
409,Malla_4_9,-9.902551,-1.909629,malla
410,Malla_4_10,-13.848868,-2.393900,malla
411,Malla_4_11,-8.273629,-2.161811,malla
412,Malla_4_12,-7.162615,-1.888669,malla
413,Malla_4_13,-6.291091,-2.162714,malla
414,Malla_4_14,12.452986,8.771183,malla
415,Malla_4_15,9.443066,-9.210688,malla
416,Malla_4_16,-0.806942,-1.719931,malla
417,Malla_4_17,-2.194202,-1.784968,malla
418,Malla_4_18,-1.559229,-2.017393,malla
419,Malla_4_19,-0.464918,-2.047276,malla
420,Malla_4_20,0.434521,-2.086806,malla
421,Malla_4_21,1.371898,-2.116309,malla
422,Malla_4_22,2.371915,-1.778999,malla
423,Malla_4_23,3.115677,-1.987832,malla
424,Malla_4_24,4.176758,-1.870825,malla
425,Malla_4_25,5.321719,-1.975316,malla
426,Malla_4_26,13.661010,1.698487,malla
427,Malla_4_27,7.346981,-2.015493,malla
428,Malla_4_28,8.237459,-1.728694,malla
429,Malla_4_29,8.997002,-1.768840,malla
430,Malla_4_30,10.051932,-1.980179,malla
431,Malla_4_31,10.845359,-2.148986,malla
432,Malla_4_32,12.369962,-1.783227,malla
433,Malla_4_33,12.818012,-1.889506,malla
434,Malla_4_34,13.784685,-2.157776,malla
435,Malla_4_35,13.970008,7.545242,malla
436,Malla_4_36,-14.230689,-1.360788,malla
437,Malla_4_37,-13.216364,-1.375995,malla
438,Malla_4_38,-11.967317,5.545994,malla
439,Malla_4_39,-11.708995,-9.380065,malla
440,Malla_4_40,0.458646,10.516192,malla
441,Malla_4_41,-9.285577,-1.206614,malla
442,Malla_4_42,-8.162705,-1.342250,malla
443,Malla_4_43,-7.323053,-1.245772,malla
444,Malla_4_44,-6.577156,-1.280354,malla
445,Malla_4_45,-5.224534,-1.379666,malla
446,Malla_4_46,-4.586356,-1.076784,malla
447,Malla_4_47,-3.327552,-1.142777,malla
448,Malla_4_48,-2.527689,-1.160184,malla
449,Malla_4_49,-1.190162,-1.377943,malla
450,Malla_4_50,-0.325150,-1.112622,malla
451,Malla_4_51,-1.021855,10.698659,malla
452,Malla_4_52,3.120692,10.201264,malla
453,Malla_4_53,2.424834,-1.345499,malla
454,Malla_4_54,-3.721893,1.477509,malla
455,Malla_4_55,4.157152,-1.372530,malla
456,Malla_4_56,5.056174,-1.107719,malla
457,Malla_4_57,1.756226,-0.870480,malla
458,Malla_4_58,8.182422,7.611327,malla
459,Malla_4_59,8.322508,-1.267496,malla
460,Malla_4_60,9.449271,-1.388049,malla
461,Malla_4_61,10.282754,-0.929426,malla
462,Malla_4_62,11.077114,-1.242701,malla
463,Malla_4_63,-7.352275,0.760447,malla
464,Malla_4_64,-8.589936,-8.501820,malla
465,Malla_4_65,13.926183,-1.238346,malla
466,Malla_4_66,-2.510963,-7.801887,malla
467,Malla_4_67,-14.315060,-0.595133,malla
468,Malla_4_68,-12.797813,-0.437751,malla
469,Malla_4_69,-12.303990,-0.557692,malla
470,Malla_4_70,-10.909804,-0.488286,malla
471,Malla_4_71,-9.958538,-0.352845,malla
472,Malla_4_72,-9.438989,-0.300618,malla
473,Malla_4_73,-8.424531,-0.422820,malla
474,Malla_4_74,-7.342815,-0.346940,malla
475,Malla_4_75,-6.145289,-0.355638,malla
476,Malla_4_76,-5.289366,-0.289309,malla
477,Malla_4_77,-4.521402,-0.420032,malla
478,Malla_4_78,-3.127301,-0.212220,malla
479,Malla_4_79,-2.431368,-0.332091,malla
480,Malla_4_80,-1.338648,-0.355410,malla
481,Malla_4_81,-0.243413,-0.540549,malla
482,Malla_4_82,0.677377,-0.185577,malla
483,Malla_4_83,4.637159,9.832580,malla
484,Malla_4_84,2.684233,-0.607568,malla
485,Malla_4_85,3.362037,-0.262205,malla
486,Malla_4_86,4.108053,-0.414887,malla
487,Malla_4_87,5.341060,-0.324671,malla
488,Malla_4_88,-5.657894,-9.866880,malla
489,Malla_4_89,7.210659,-0.242210,malla
490,Malla_4_90,7.949854,-0.561511,malla
491,Malla_4_91,9.058693,-0.383038,malla
492,Malla_4_92,10.270958,-0.450985,malla
493,Malla_4_93,11.124837,-0.263755,malla
494,Malla_4_94,-12.431391,0.694783,malla
495,Malla_4_95,-13.330998,7.761963,malla
496,Malla_4_96,14.035790,-0.440061,malla
497,Malla_4_97,-15.000000,0.521718,malla
498,Malla_4_98,-13.808577,0.362885,malla
499,Malla_4_99,8.334460,4.821797,malla
500,Malla_4_100,-12.123733,0.619042,malla
501,Malla_5_1,-11.252551,0.252452,malla
502,Malla_5_2,-9.957467,0.175467,malla
503,Malla_5_3,-8.952658,0.615224,malla
504,Malla_5_4,10.184254,2.996622,malla
505,Malla_5_5,-6.972635,0.370679,malla
506,Malla_5_6,-6.456051,0.549989,malla
507,Malla_5_7,-1.888547,-11.384983,malla
508,Malla_5_8,-4.131926,0.464375,malla
509,Malla_5_9,-3.577390,0.273926,malla
510,Malla_5_10,-2.500553,0.206389,malla
511,Malla_5_11,-1.340679,0.532254,malla
512,Malla_5_12,-0.289328,0.232780,malla
513,Malla_5_13,-13.725814,-4.936309,malla
514,Malla_5_14,1.258312,0.299015,malla
515,Malla_5_15,2.650607,0.328152,malla
516,Malla_5_16,1.601621,-0.160009,malla
517,Malla_5_17,4.365464,0.321140,malla
518,Malla_5_18,7.974790,1.534732,malla
519,Malla_5_19,-11.346455,9.108763,malla
520,Malla_5_20,7.034348,0.510429,malla
521,Malla_5_21,-2.198060,3.764026,malla
522,Malla_5_22,-13.070549,3.900625,malla
523,Malla_5_23,3.163922,7.442281,malla
524,Malla_5_24,11.017970,0.463955,malla
525,Malla_5_25,11.901606,0.382258,malla
526,Malla_5_26,1.921979,5.954907,malla
527,Malla_5_27,14.297164,0.504566,malla
528,Malla_5_28,-15.000000,0.946174,malla
529,Malla_5_29,-14.183896,1.038762,malla
530,Malla_5_30,10.253960,11.079293,malla
531,Malla_5_31,-11.908058,1.015167,malla
532,Malla_5_32,-10.936394,1.113283,malla
533,Malla_5_33,9.193846,6.579549,malla
534,Malla_5_34,-9.000891,1.126497,malla
535,Malla_5_35,-8.412757,1.224269,malla
536,Malla_5_36,-7.239154,1.388623,malla
537,Malla_5_37,-13.930896,-5.960809,malla
538,Malla_5_38,-5.484770,1.039906,malla
539,Malla_5_39,-4.112421,1.206170,malla
540,Malla_5_40,-3.245030,1.217640,malla
541,Malla_5_41,-2.451555,1.142799,malla
542,Malla_5_42,-1.735245,1.169831,malla
543,Malla_5_43,-0.763734,1.286496,malla
544,Malla_5_44,0.444862,1.346029,malla
545,Malla_5_45,1.626079,1.097879,malla
546,Malla_5_46,2.198560,1.324177,malla
547,Malla_5_47,-9.953548,-4.125364,malla
548,Malla_5_48,4.617113,1.219822,malla
549,Malla_5_49,5.180691,1.386420,malla
550,Malla_5_50,6.303256,1.103901,malla
551,Malla_5_51,10.449221,3.261477,malla
552,Malla_5_52,8.355245,1.338197,malla
553,Malla_5_53,9.253347,0.938415,malla
554,Malla_5_54,9.997510,1.219372,malla
555,Malla_5_55,11.485411,-1.224333,malla
556,Malla_5_56,12.217643,0.971064,malla
557,Malla_5_57,12.775770,1.155095,malla
558,Malla_5_58,13.815033,1.034881,malla
559,Malla_5_59,-14.869303,1.731728,malla
560,Malla_5_60,8.257899,-10.160098,malla
561,Malla_5_61,-13.143940,1.812856,malla
562,Malla_5_62,-11.964048,1.899078,malla
563,Malla_5_63,-11.062429,2.097314,malla
564,Malla_5_64,9.433207,-1.845378,malla
565,Malla_5_65,-9.098718,1.906101,malla
566,Malla_5_66,-8.487381,1.972572,malla
567,Malla_5_67,-7.012369,1.858332,malla
568,Malla_5_68,-6.383967,1.866328,malla
569,Malla_5_69,-5.525790,2.060972,malla
570,Malla_5_70,-2.448037,-6.189912,malla
571,Malla_5_71,-3.125084,1.926009,malla
572,Malla_5_72,-2.697596,2.083243,malla
573,Malla_5_73,-1.739576,1.885848,malla
574,Malla_5_74,-0.565512,2.093390,malla
575,Malla_5_75,0.563549,2.129892,malla
