id,nombre,x,y,tipo
295,Malla_2_95,-3.148848,9.302806,malla
296,Malla_2_96,6.320608,3.842953,malla
297,Malla_2_97,7.782070,3.985611,malla
298,Malla_2_98,9.075473,4.042611,malla
299,Malla_2_99,10.327574,3.855366,malla
300,Malla_2_100,-8.772476,-0.584497,malla
301,Malla_3_1,-0.647122,4.061913,malla
302,Malla_3_2,-10.351942,5.319448,malla
303,Malla_3_3,-10.008028,4.797025,malla
304,Malla_3_4,-8.668324,5.273800,malla
305,Malla_3_5,-7.535113,5.200248,malla
306,Malla_3_6,-5.927730,4.925038,malla
307,Malla_3_7,-5.023857,4.921558,malla
308,Malla_3_8,-3.455769,5.197177,malla
309,Malla_3_9,-2.416077,4.833754,malla
310,Malla_3_10,-1.132327,5.031777,malla
311,Malla_3_11,-0.004371,4.999864,malla
312,Malla_3_12,1.210391,5.084600,malla
313,Malla_3_13,2.697992,5.202710,malla
314,Malla_3_14,3.385813,5.135864,malla
315,Malla_3_15,4.958800,4.877086,malla
316,Malla_3_16,6.205289,5.082580,malla
317,Malla_3_17,7.542149,4.853064,malla
318,Malla_3_18,8.830165,4.968679,malla
319,Malla_3_19,10.343754,5.108949,malla
320,Malla_3_20,11.006637,4.776609,malla
321,Malla_3_21,11.637383,8.878061,malla
322,Malla_3_22,-11.253102,6.190487,malla
323,Malla_3_23,-10.110568,6.107379,malla
324,Malla_3_24,-8.873521,6.050489,malla
325,Malla_3_25,-7.356080,6.009679,malla
326,Malla_3_26,-6.223946,5.959124,malla
327,Malla_3_27,-7.818468,8.662766,malla
328,Malla_3_28,-3.792437,5.840124,malla
329,Malla_3_29,-2.347275,6.004535,malla
330,Malla_3_30,-0.994196,6.270939,malla
331,Malla_3_31,0.292534,5.748388,malla
332,Malla_3_32,1.537911,6.292534,malla
333,Malla_3_33,2.808647,6.003066,malla
334,Malla_3_34,4.112948,6.269648,malla
335,Malla_3_35,4.915079,6.227826,malla
336,Malla_3_36,6.356931,6.274950,malla
337,Malla_3_37,7.803678,5.927680,malla
338,Malla_3_38,8.457233,5.811472,malla
339,Malla_3_39,9.632653,6.066843,malla
340,Malla_3_40,11.105458,5.733257,malla
341,Malla_3_41,-12.500000,6.998050,malla
342,Malla_3_42,-11.451890,7.156104,malla
343,Malla_3_43,4.242309,-7.424606,malla
344,Malla_3_44,1.882634,-7.225620,malla
345,Malla_3_45,-7.441654,6.768024,malla
346,Malla_3_46,-6.353406,6.926103,malla
347,Malla_3_47,-5.368478,7.231695,malla
348,Malla_3_48,6.555746,-8.553930,malla
349,Malla_3_49,2.790215,2.572365,malla
350,Malla_3_50,-1.330403,6.704540,malla
351,Malla_3_51,-3.603670,3.656233,malla
352,Malla_3_52,1.151211,6.950457,malla
353,Malla_3_53,2.506647,7.273917,malla
354,Malla_3_54,4.038038,6.845996,malla
355,Malla_3_55,4.973988,7.186063,malla
356,Malla_3_56,6.580817,6.840191,malla
357,Malla_3_57,7.697795,6.985667,malla
358,Malla_3_58,8.766194,7.173433,malla
359,Malla_3_59,9.968731,6.944606,malla
360,Malla_3_60,10.882504,7.244604,malla
361,Malla_3_61,-2.211528,8.275453,malla
362,Malla_3_62,-11.229118,8.259897,malla
363,Malla_3_63,-5.066205,5.459120,malla
364,Malla_3_64,-8.621622,7.805222,malla
365,Malla_3_65,-7.508003,7.930951,malla
366,Malla_3_66,-6.507957,7.802271,malla
367,Malla_3_67,-4.680426,8.243172,malla
368,Malla_3_68,-3.983093,7.811341,malla
369,Malla_3_69,-2.452644,7.861970,malla
370,Malla_3_70,-0.913205,8.281162,malla
371,Malla_3_71,-0.339942,8.038193,malla
372,Malla_3_72,0.721821,-7.976098,malla
373,Malla_3_73,2.443101,8.006667,malla
374,Malla_3_74,4.015238,7.981957,malla
375,Malla_3_75,5.374232,8.257999,malla
376,Malla_3_76,12.112890,-4.542324,malla
377,Malla_3_77,7.355632,8.047279,malla
378,Malla_3_78,8.721506,8.289045,malla
379,Malla_3_79,10.302804,7.963141,malla
380,Malla_3_80,11.262814,8.148029,malla
381,Malla_3_81,-12.500000,8.967508,malla
382,Malla_3_82,-11.044200,8.716191,malla
383,Malla_3_83,-10.343695,9.075327,malla
384,Malla_3_84,5.232668,-6.942709,malla
385,Malla_3_85,-7.309940,9.210812,malla
386,Malla_3_86,-5.922680,8.783577,malla
387,Malla_3_87,-5.208308,9.188100,malla
388,Malla_3_88,-3.487056,9.086550,malla
389,Malla_3_89,-0.022771,-7.026011,malla
390,Malla_3_90,-1.590875,9.011759,malla
391,Malla_3_91,-0.368890,8.784024,malla
392,Malla_3_92,5.390431,-9.339583,malla
393,Malla_3_93,2.381329,9.271507,malla
394,Malla_3_94,3.884820,9.209540,malla
395,Malla_3_95,-7.728851,7.120728,malla
396,Malla_3_96,6.352992,8.841218,malla
397,Malla_3_97,7.518974,8.818054,malla
398,Malla_3_98,2.328194,-6.927350,malla
399,Malla_3_99,11.538857,-1.821104,malla
400,Malla_3_100,11.056516,9.243687,malla
