id,nombre,x,y,tipo
38,Centro_0_Nodo_37,44.5932,-49.8759,cluster
39,Centro_0_Nodo_38,32.0262,-52.041,cluster
40,Centro_0_Nodo_39,43.0733,-45.5669,cluster
41,Centro_0_Nodo_40,40.6517,-53.8758,cluster
42,Centro_0_Nodo_41,45.6399,-57.5829,cluster
43,Centro_0_Nodo_42,37.8744,-51.571,cluster
44,Centro_0_Nodo_43,39.9709,-42.6565,cluster
45,Centro_0_Nodo_44,38.7753,-47.9775,cluster
46,Centro_0_Nodo_45,37.7298,-48.9678,cluster
47,Centro_0_Nodo_46,34.3624,-47.565,cluster
48,Centro_0_Nodo_47,38.4158,-52.3292,cluster
49,Centro_0_Nodo_48,39.1718,-47.6438,cluster
50,Centro_0_Nodo_49,37.2322,-53.9532,cluster
51,Centro_0_Nodo_50,39.4261,-45.9898,cluster
52,Centro_0_Nodo_51,39.9027,-48.0926,cluster
53,Centro_0_Nodo_52,40.2948,-54.8931,cluster
54,Centro_0_Nodo_53,45.3203,-52.3668,cluster
55,Centro_0_Nodo_54,32.7877,-47.3278,cluster
56,Centro_0_Nodo_55,44.9709,-47.6632,cluster
57,Centro_0_Nodo_56,39.7932,-53.3147,cluster
58,Centro_0_Nodo_57,36.5998,-50.7161,cluster
59,Centro_0_Nodo_58,43.172,-57.8309,cluster
60,Centro_0_Nodo_59,45.8472,-50.8944,cluster
61,Centro_0_Nodo_60,46.557,-45.5842,cluster
62,Centro_0_Nodo_61,39.8333,-52.1072,cluster
63,Centro_0_Nodo_62,36.5456,-50.7898,cluster
64,Centro_0_Nodo_63,39.8514,-45.2459,cluster
65,Centro_0_Nodo_64,39.1365,-42.4796,cluster
66,Centro_0_Nodo_65,44.5377,-44.6902,cluster
67,Centro_0_Nodo_66,30.6333,-47.9432,cluster
68,Centro_0_Nodo_67,45.9049,-52.887,cluster
69,Centro_0_Nodo_68,42.8604,-46.7782,cluster
70,Centro_0_Nodo_69,39.4772,-51.0719,cluster
71,Centro_0_Nodo_70,40.9552,-46.1766,cluster
72,Centro_0_Nodo_71,26.7284,-44.2231,cluster
73,Centro_0_Nodo_72,44.6028,-51.1748,cluster
74,Centro_0_Nodo_73,38.2852,-42.0813,cluster
75,Centro_0_Nodo_74,39.6769,-53.4774,cluster
76,Centro_0_Nodo_75,40.168,-48.191,cluster
77,Centro_0_Nodo_76,39.6484,-43.7013,cluster
78,Centro_0_Nodo_77,39.5024,-50.444,cluster
79,Centro_0_Nodo_78,42,-52.8127,cluster
80,Centro_0_Nodo_79,42.6101,-44.0847,cluster
81,Centro_0_Nodo_80,45.5934,-54.7066,cluster
82,Centro_0_Nodo_81,50.3804,-48.4656,cluster
83,Centro_0_Nodo_82,38.9518,-49.4644,cluster
84,Centro_0_Nodo_83,42.0394,-54.2112,cluster
85,Centro_0_Nodo_84,48.2755,-55.2812,cluster
86,Centro_0_Nodo_85,31.1253,-46.324,cluster
87,Centro_0_Nodo_86,35.3637,-49.4978,cluster
88,Centro_0_Nodo_87,39.4066,-46.2058,cluster
89,Centro_0_Nodo_88,49.1035,-57.9486,cluster
90,Centro_0_Nodo_89,35.6644,-59.324,cluster
91,Centro_0_Nodo_90,39.7237,-56.0253,cluster
92,Centro_0_Nodo_91,38.0509,-47.2544,cluster
93,Centro_0_Nodo_92,41.4457,-49.7532,cluster
94,Centro_0_Nodo_93,43.0899,-45.7806,cluster
95,Centro_0_Nodo_94,44.9135,-36.6523,cluster
96,Centro_0_Nodo_95,34.635,-42.747,cluster
97,Centro_0_Nodo_96,44.0115,-51.8018,cluster
98,Centro_0_Nodo_97,41.6377,-49.7572,cluster
99,Centro_0_Nodo_98,40.1318,-44.1117,cluster
100,Centro_0_Nodo_99,43.4739,-56.0731,cluster
101,Centro_0_Nodo_100,42.2429,-46.6026,cluster
102,Centro_0_Nodo_101,38.9909,-45.663,cluster
103,Centro_0_Nodo_102,42.7734,-49.0162,cluster
104,Centro_0_Nodo_103,38.1571,-47.2761,cluster
105,Centro_0_Nodo_104,44.4325,-55.5787,cluster
106,Centro_0_Nodo_105,39.3283,-42.1231,cluster
107,Centro_0_Nodo_106,40.2232,-41.7465,cluster
108,Centro_0_Nodo_107,42.3664,-55.4415,cluster
109,Centro_0_Nodo_108,38.1041,-48.1576,cluster
110,Centro_0_Nodo_109,43.1536,-45.683,cluster
111,Centro_0_Nodo_110,45.5735,-56.0593,cluster
112,Centro_0_Nodo_111,41.1909,-41.3246,cluster
113,Centro_0_Nodo_112,40.9428,-46.6884,cluster
114,Centro_0_Nodo_113,41.5442,-57.5338,cluster
115,Centro_0_Nodo_114,32.3176,-50.5755,cluster
116,Centro_0_Nodo_115,42.4133,-51.5072,cluster
117,Centro_0_Nodo_116,32.5072,-51.5213,cluster
118,Centro_0_Nodo_117,45.8212,-53.3821,cluster
119,Centro_0_Nodo_118,42.8357,-48.0474,cluster
120,Centro_0_Nodo_119,40.5801,-48.902,cluster
121,Centro_0_Nodo_120,38.1595,-50.765,cluster
122,Centro_0_Nodo_121,36.8197,-48.6081,cluster
123,Centro_0_Nodo_122,28.9993,-40.6912,cluster
124,Centro_0_Nodo_123,41.3139,-50.1797,cluster
125,Centro_0_Nodo_124,41.4378,-45.0571,cluster
126,Centro_0_Nodo_125,44.2104,-54.6995,cluster
127,Centro_0_Nodo_126,39.9135,-52.6196,cluster
128,Centro_0_Nodo_127,40.5234,-53.0759,cluster
129,Centro_0_Nodo_128,38.3545,-54.5907,cluster
130,Centro_0_Nodo_129,36.2405,-45.9341,cluster
131,Centro_0_Nodo_130,39.7527,-58.0232,cluster
132,Centro_0_Nodo_131,38.8245,-52.9153,cluster
133,Centro_0_Nodo_132,29.5013,-47.7375,cluster
134,Centro_0_Nodo_133,44.2822,-52.0848,cluster
135,Centro_0_Nodo_134,48.7524,-44.1724,cluster
136,Centro_0_Nodo_135,36.9264,-42.8633,cluster
137,Centro_0_Nodo_136,43.5365,-49.5362,cluster
138,Centro_0_Nodo_137,46.09,-49.8705,cluster
139,Centro_0_Nodo_138,41.1056,-45.5693,cluster
140,Centro_0_Nodo_139,46.7088,-56.5192,cluster
141,Centro_0_Nodo_140,39.9287,-50.1438,cluster
142,Centro_0_Nodo_141,42.0213,-45.0443,cluster
143,Centro_0_Nodo_142,39.6074,-46.2403,cluster
144,Centro_0_Nodo_143,42.3361,-46.3872,cluster
145,Centro_0_Nodo_144,44.6979,-39.205,cluster
146,Centro_0_Nodo_145,35.8934,-51.0295,cluster
147,Centro_0_Nodo_146,52.1679,-48.1919,cluster
148,Centro_0_Nodo_147,43.6215,-53.539,cluster
149,Centro_0_Nodo_148,39.8714,-42.5569,cluster
150,Centro_0_Nodo_149,38.4439,-46.3909,cluster
151,Centro_0_Nodo_150,39.5064,-47.3694,cluster
152,Centro_0_Nodo_151,40.0365,-45.5216,cluster
153,Centro_0_Nodo_152,43.6456,-48.8502,cluster
154,Centro_0_Nodo_153,50.7579,-45.5415,cluster
155,Centro_0_Nodo_154,40.3704,-41.2622,cluster
156,Centro_0_Nodo_155,41.2593,-54.3779,cluster
157,Centro_0_Nodo_156,38.5972,-46.0216,cluster
158,Centro_0_Nodo_157,42.9404,-58.7458,cluster
159,Centro_0_Nodo_158,38.4328,-54.4028,cluster
160,Centro_0_Nodo_159,34.6376,-43.7101,cluster
161,Centro_0_Nodo_160,40.3291,-52.0023,cluster
162,Centro_0_Nodo_161,44.6128,-51.1858,cluster
163,Centro_0_Nodo_162,37.0554,-55.8325,cluster
164,Centro_0_Nodo_163,38.1893,-49.673,cluster
165,Centro_0_Nodo_164,38.3225,-52.1164,cluster
166,Centro_0_Nodo_165,40.0573,-57.4633,cluster
167,Centro_0_Nodo_166,40.0133,-49.4819,cluster
168,Centro_0_Nodo_167,45.3119,-50.9109,cluster
169,Centro_0_Nodo_168,39.6731,-51.3411,cluster
170,Centro_0_Nodo_169,41.3523,-45.1327,cluster
171,Centro_0_Nodo_170,46.2448,-44.1152,cluster
172,Centro_0_Nodo_171,46.3065,-56.9362,cluster
173,Centro_0_Nodo_172,33.5128,-57.7046,cluster
174,Centro_0_Nodo_173,45.172,-42.4128,cluster
175,Centro_0_Nodo_174,39.2999,-51.733,cluster
176,Centro_0_Nodo_175,34.4265,-55.2305,cluster
177,Centro_0_Nodo_176,40.8697,-49.8591,cluster
178,Centro_0_Nodo_177,37.6496,-51.6082,cluster
179,Centro_0_Nodo_178,38.4308,-46.8572,cluster
180,Centro_0_Nodo_179,39.6558,-57.4879,cluster
181,Centro_0_Nodo_180,43.054,-46.6738,cluster
182,Centro_0_Nodo_181,39.4791,-39.6271,cluster
183,Centro_0_Nodo_182,39.543,-48.9754,cluster
184,Centro_0_Nodo_183,39.9399,-47.81,cluster
185,Centro_0_Nodo_184,38.2043,-43.9692,cluster
186,Centro_0_Nodo_185,38.4057,-45.9919,cluster
187,Centro_0_Nodo_186,35.7853,-44.8325,cluster
188,Centro_0_Nodo_187,34.5724,-47.5412,cluster
189,Centro_0_Nodo_188,46.8557,-48.9065,cluster
190,Centro_0_Nodo_189,35.2382,-46.8722,cluster
191,Centro_0_Nodo_190,44.3332,-47.0446,cluster
192,Centro_0_Nodo_191,55.1706,-44.4228,cluster
193,Centro_0_Nodo_192,39.0461,-47.6461,cluster
194,Centro_0_Nodo_193,40.8455,-52.3347,cluster
195,Centro_0_Nodo_194,41.8605,-53.0598,cluster
196,Centro_0_Nodo_195,36.1427,-51.6854,cluster
197,Centro_0_Nodo_196,35.926,-44.2993,cluster
198,Centro_0_Nodo_197,32.6547,-49.6807,cluster
199,Centro_0_Nodo_198,48.107,-48.7794,cluster
200,Centro_0_Nodo_199,35.0677,-51.1784,cluster
201,Centro_0_Nodo_200,30.4229,-36.9479,cluster
202,Centro_0_Nodo_201,35.6779,-45.2065,cluster
203,Centro_0_Nodo_202,36.5859,-57.5384,cluster
204,Centro_0_Nodo_203,42.4289,-39.9918,cluster
205,Centro_0_Nodo_204,45.0038,-36.8758,cluster
206,Centro_0_Nodo_205,32.6998,-47.6601,cluster
207,Centro_0_Nodo_206,38.8687,-40.321,cluster
208,Centro_0_Nodo_207,40.4801,-58.5278,cluster
209,Centro_0_Nodo_208,42.8581,-46.3198,cluster
210,Centro_0_Nodo_209,40.3248,-51.3069,cluster
211,Centro_0_Nodo_210,39.7476,-49.8612,cluster
212,Centro_0_Nodo_211,32.1768,-51.5871,cluster
213,Centro_0_Nodo_212,34.6103,-52.3775,cluster
214,Centro_0_Nodo_213,42.3361,-52.3364,cluster
215,Centro_0_Nodo_214,43.4623,-48.8878,cluster
216,Centro_0_Nodo_215,48.6167,-48.8438,cluster
217,Centro_0_Nodo_216,36.9173,-48.592,cluster
218,Centro_0_Nodo_217,43.4592,-44.315,cluster
219,Centro_0_Nodo_218,37.894,-39.1951,cluster
220,Centro_0_Nodo_219,35.06,-47.9991,cluster
221,Centro_0_Nodo_220,32.8717,-43.7562,cluster
222,Centro_0_Nodo_221,46.2444,-67.9635,cluster
223,Centro_0_Nodo_222,47.7095,-59.0221,cluster
224,Centro_0_Nodo_223,37.0045,-48.1396,cluster
225,Centro_0_Nodo_224,32.2009,-43.6471,cluster
226,Centro_0_Nodo_225,43.0616,-56.0155,cluster
227,Centro_0_Nodo_226,26.7685,-50.5309,cluster
228,Centro_0_Nodo_227,51.0605,-53.5686,cluster
229,Centro_0_Nodo_228,39.0223,-41.6906,cluster
230,Centro_0_Nodo_229,47.4729,-55.1746,cluster
231,Centro_0_Nodo_230,40.668,-50.6542,cluster
232,Centro_0_Nodo_231,50.133,-42.4906,cluster
233,Centro_0_Nodo_232,37.9743,-52.4792,cluster
234,Centro_0_Nodo_233,33.7135,-54.8844,cluster
235,Centro_0_Nodo_234,44.2719,-48.5506,cluster
236,Centro_0_Nodo_235,39.7116,-52.0297,cluster
237,Centro_0_Nodo_236,31.175,-48.0374,cluster
238,Centro_0_Nodo_237,41.6052,-63.5443,cluster
239,Centro_0_Nodo_238,30.496,-43.8015,cluster
240,Centro_0_Nodo_239,41.2457,-46.1261,cluster
241,Centro_0_Nodo_240,36.6428,-45.1935,cluster
242,Centro_0_Nodo_241,43.3223,-49.0754,cluster
243,Centro_0_Nodo_242,43.9728,-50.4998,cluster
244,Centro_0_Nodo_243,41.1251,-51.3933,cluster
245,Centro_0_Nodo_244,39.7968,-54.6866,cluster
246,Centro_0_Nodo_245,39.7795,-46.1026,cluster
247,Centro_0_Nodo_246,43.7425,-57.1083,cluster
248,Centro_0_Nodo_247,37.8289,-57.0279,cluster
249,Centro_0_Nodo_248,33.8199,-49.7523,cluster
250,Centro_0_Nodo_249,43.7704,-45.4994,cluster
251,Centro_0_Nodo_250,41.899,-41.8826,cluster
252,Centro_0_Nodo_251,40.928,-52.7745,cluster
253,Centro_0_Nodo_252,33.5628,-55.384,cluster
254,Centro_0_Nodo_253,47.3748,-41.6765,cluster
255,Centro_0_Nodo_254,40.2872,-47.8618,cluster
256,Centro_0_Nodo_255,40.9659,-51.4815,cluster
257,Centro_0_Nodo_256,41.6751,-41.4891,cluster
258,Centro_0_Nodo_257,37.7215,-59.7401,cluster
259,Centro_0_Nodo_258,33.1832,-47.3609,cluster
260,Centro_0_Nodo_259,43.7103,-52.3987,cluster
261,Centro_0_Nodo_260,33.7629,-49.8377,cluster
262,Centro_0_Nodo_261,37.6087,-54.1716,cluster
263,Centro_0_Nodo_262,39.3227,-50.2877,cluster
264,Centro_0_Nodo_263,45.3669,-46.8254,cluster
265,Centro_0_Nodo_264,46.2274,-53.0971,cluster
266,Centro_0_Nodo_265,44.3244,-50.3232,cluster
267,Centro_0_Nodo_266,44.2481,-51.866,cluster
268,Centro_0_Nodo_267,40.9646,-53.4757,cluster
269,Centro_0_Nodo_268,40.767,-52.8603,cluster
270,Centro_0_Nodo_269,45.1522,-54.9731,cluster
271,Centro_0_Nodo_270,28.209,-50.8618,cluster
272,Centro_0_Nodo_271,39.2958,-58.43,cluster
273,Centro_0_Nodo_272,39.2817,-41.1059,cluster
274,Centro_0_Nodo_273,46.0664,-51.1168,cluster
275,Centro_0_Nodo_274,37.2853,-40.938,cluster
276,Centro_0_Nodo_275,33.7844,-47.4715,cluster
277,Centro_0_Nodo_276,41.8139,-49.556,cluster
278,Centro_0_Nodo_277,36.4951,-58.2653,cluster
279,Centro_0_Nodo_278,32.1187,-45.7275,cluster
280,Centro_0_Nodo_279,49.8296,-47.3734,cluster
281,Centro_0_Nodo_280,42.0946,-47.7664,cluster
282,Centro_0_Nodo_281,56.7214,-51.2769,cluster
283,Centro_0_Nodo_282,41.9747,-54.0262,cluster
284,Centro_0_Nodo_283,42.6427,-42.6581,cluster
285,Centro_0_Nodo_284,48.1721,-50.3243,cluster
286,Centro_0_Nodo_285,48.9881,-42.3045,cluster
287,Centro_0_Nodo_286,47.5611,-55.0411,cluster
288,Centro_0_Nodo_287,50.4717,-45.4812,cluster
289,Centro_0_Nodo_288,38.2726,-44.9518,cluster
290,Centro_0_Nodo_289,41.2275,-50.4589,cluster
291,Centro_0_Nodo_290,33.8754,-42.6347,cluster
292,Centro_0_Nodo_291,45.159,-52.4679,cluster
293,Centro_0_Nodo_292,31.968,-46.0299,cluster
294,Centro_0_Nodo_293,38.9287,-42.572,cluster
295,Centro_0_Nodo_294,39.0655,-37.2682,cluster
296,Centro_0_Nodo_295,40.9867,-44.1773,cluster
297,Centro_0_Nodo_296,44.5978,-49.9052,cluster
298,Centro_0_Nodo_297,45.291,-63.2152,cluster
299,Centro_0_Nodo_298,35.3295,-47.8986,cluster
300,Centro_0_Nodo_299,44.7409,-53.5168,cluster
301,Centro_0_Nodo_300,34.3389,-54.9031,cluster
302,Centro_0_Nodo_301,52.1744,-47.0019,cluster
303,Centro_0_Nodo_302,42.7135,-52.7191,cluster
304,Centro_0_Nodo_303,32.3876,-57.1801,cluster
305,Centro_0_Nodo_304,35.2406,-47.4794,cluster
306,Centro_0_Nodo_305,38.3684,-46.1334,cluster
307,Centro_0_Nodo_306,45.0312,-45.37,cluster
308,Centro_0_Nodo_307,46.362,-44.9724,cluster
309,Centro_0_Nodo_308,40.1894,-41.8291,cluster
310,Centro_0_Nodo_309,41.8832,-39.1639,cluster
311,Centro_0_Nodo_310,34.7856,-41.3853,cluster
312,Centro_0_Nodo_311,42.8385,-45.7188,cluster
313,Centro_0_Nodo_312,51.7512,-54.2061,cluster
314,Centro_0_Nodo_313,40.9645,-42.3729,cluster
315,Centro_0_Nodo_314,40.4695,-46.6205,cluster
316,Centro_0_Nodo_315,42.6866,-56.152,cluster
317,Centro_0_Nodo_316,41.2696,-54.0478,cluster
318,Centro_0_Nodo_317,35.6982,-53.5505,cluster
319,Centro_0_Nodo_318,35.9083,-43.4698,cluster
320,Centro_0_Nodo_319,40.2815,-47.7524,cluster
321,Centro_0_Nodo_320,38.8669,-53.3974,cluster
322,Centro_0_Nodo_321,41.8774,-56.5973,cluster
323,Centro_0_Nodo_322,38.931,-48.2537,cluster
324,Centro_0_Nodo_323,38.824,-46.8992,cluster
325,Centro_0_Nodo_324,34.1072,-42.9165,cluster
326,Centro_0_Nodo_325,39.5613,-53.0118,cluster
327,Centro_0_Nodo_326,42.572,-42.5703,cluster
328,Centro_0_Nodo_327,43.058,-49.4737,cluster
329,Centro_0_Nodo_328,37.7281,-52.5079,cluster
330,Centro_0_Nodo_329,42.5578,-50.1632,cluster
331,Centro_0_Nodo_330,42.6522,-44.6491,cluster
332,Centro_0_Nodo_331,45.3832,-45.6566,cluster
333,Centro_0_Nodo_332,41.2917,-49.9679,cluster
334,Centro_0_Nodo_333,43.1044,-50.1097,cluster
335,Centro_0_Nodo_334,29.3407,-43.8001,cluster
336,Centro_0_Nodo_335,24.1268,-58.9494,cluster
337,Centro_0_Nodo_336,40.9932,-45.668,cluster
338,Centro_0_Nodo_337,36.0137,-46.7968,cluster
339,Centro_0_Nodo_338,36.7269,-53.5744,cluster
340,Centro_0_Nodo_339,41.0413,-45.1955,cluster
341,Centro_0_Nodo_340,39.3331,-49.5512,cluster
342,Centro_0_Nodo_341,40.0094,-51.1818,cluster
343,Centro_0_Nodo_342,41.9319,-49.6166,cluster
344,Centro_0_Nodo_343,42.8608,-46.6265,cluster
345,Centro_0_Nodo_344,37.3152,-37.6056,cluster
346,Centro_0_Nodo_345,36.1126,-55.5692,cluster
347,Centro_0_Nodo_346,30.6214,-48.8352,cluster
348,Centro_0_Nodo_347,36.6926,-45.6285,cluster
349,Centro_0_Nodo_348,48.9234,-46.426,cluster
350,Centro_0_Nodo_349,35.0816,-44.1721,cluster
351,Centro_0_Nodo_350,41.685,-46.866,cluster
352,Centro_0_Nodo_351,33.8913,-46.4044,cluster
353,Centro_0_Nodo_352,42.0835,-39.8267,cluster
354,Centro_0_Nodo_353,36.6924,-48.6604,cluster
355,Centro_0_Nodo_354,45.87,-38.7372,cluster
356,Centro_0_Nodo_355,33.4582,-41.8163,cluster
357,Centro_0_Nodo_356,44.7704,-41.5267,cluster
358,Centro_0_Nodo_357,42.5413,-37.8477,cluster
359,Centro_0_Nodo_358,47.5711,-49.0439,cluster
360,Centro_0_Nodo_359,40.3989,-52.2988,cluster
361,Centro_0_Nodo_360,47.1035,-38.7259,cluster
362,Centro_0_Nodo_361,47.7107,-54.3519,cluster
363,Centro_0_Nodo_362,44.369,-45.2258,cluster
364,Centro_0_Nodo_363,39.6245,-55.1998,cluster
365,Centro_0_Nodo_364,47.1317,-50.4515,cluster
366,Centro_0_Nodo_365,47.5116,-53.0406,cluster
367,Centro_0_Nodo_366,36.9427,-43.3666,cluster
368,Centro_0_Nodo_367,31.9985,-50.675,cluster
369,Centro_0_Nodo_368,39.4497,-43.2042,cluster
370,Centro_0_Nodo_369,47.8409,-47.3327,cluster
371,Centro_0_Nodo_370,48.3382,-43.775,cluster
372,Centro_0_Nodo_371,36.979,-50.7784,cluster
373,Centro_0_Nodo_372,40.7452,-52.4925,cluster
374,Centro_0_Nodo_373,43.0053,-52.5698,cluster
375,Centro_0_Nodo_374,31.706,-49.0142,cluster
376,Centro_0_Nodo_375,39.6605,-46.7022,cluster
377,Centro_0_Nodo_376,32.0585,-50.0591,cluster
378,Centro_0_Nodo_377,48.9198,-47.1401,cluster
379,Centro_0_Nodo_378,40.1057,-56.377,cluster
380,Centro_0_Nodo_379,36.9905,-50.4022,cluster
381,Centro_0_Nodo_380,39.1801,-43.2333,cluster
382,Centro_0_Nodo_381,43.6598,-49.8291,cluster
383,Centro_0_Nodo_382,42.9536,-46.5907,cluster
384,Centro_0_Nodo_383,42.8446,-48.3182,cluster
385,Centro_0_Nodo_384,42.3469,-54.0437,cluster
386,Centro_0_Nodo_385,38.0037,-46.249,cluster
387,Centro_0_Nodo_386,30.8254,-51.7766,cluster
388,Centro_0_Nodo_387,32.5356,-39.3213,cluster
389,Centro_0_Nodo_388,41.1632,-45.3398,cluster
390,Centro_0_Nodo_389,44.0364,-44.1486,cluster
391,Centro_0_Nodo_390,34.3902,-52.4151,cluster
392,Centro_0_Nodo_391,39.0297,-45.0865,cluster
393,Centro_0_Nodo_392,37.9084,-40.6464,cluster
394,Centro_0_Nodo_393,30.9591,-54.2843,cluster
395,Centro_0_Nodo_394,46.1953,-43.6841,cluster
396,Centro_0_Nodo_395,48.0857,-49.6435,cluster
397,Centro_0_Nodo_396,42.0228,-58.1523,cluster
398,Centro_0_Nodo_397,40.4803,-46.1265,cluster
399,Centro_0_Nodo_398,43.238,-48.5678,cluster
400,Centro_0_Nodo_399,40.4744,-54.5783,cluster
401,Centro_0_Nodo_400,39.0516,-57.6436,cluster
402,Centro_0_Nodo_401,35.9188,-52.5009,cluster
403,Centro_0_Nodo_402,44.0826,-47.461,cluster
404,Centro_0_Nodo_403,31.7404,-52.9355,cluster
405,Centro_0_Nodo_404,38.9927,-48.8598,cluster
406,Centro_0_Nodo_405,44.0425,-54.0153,cluster
407,Centro_0_Nodo_406,43.0062,-48.4712,cluster
408,Centro_0_Nodo_407,35.1051,-49.8613,cluster
409,Centro_0_Nodo_408,44.7843,-51.5187,cluster
410,Centro_0_Nodo_409,47.0099,-42.7472,cluster
411,Centro_0_Nodo_410,39.7874,-50.8503,cluster
412,Centro_0_Nodo_411,41.2688,-55.9754,cluster
413,Centro_0_Nodo_412,34.7233,-46.5361,cluster
414,Centro_0_Nodo_413,28.1246,-57.0807,cluster
415,Centro_0_Nodo_414,51.0913,-54.7493,cluster
416,Centro_0_Nodo_415,43.6233,-55.022,cluster
417,Centro_0_Nodo_416,39.5075,-46.0144,cluster
418,Centro_0_Nodo_417,37.016,-50.6388,cluster
419,Centro_0_Nodo_418,32.4515,-58.2941,cluster
420,Centro_0_Nodo_419,36.0108,-61.8211,cluster
421,Centro_0_Nodo_420,42.5908,-49.4992,cluster
422,Centro_0_Nodo_421,44.1311,-56.288,cluster
423,Centro_0_Nodo_422,46.3549,-45.7468,cluster
424,Centro_0_Nodo_423,43.6738,-50.1013,cluster
425,Centro_0_Nodo_424,38.2702,-42.6049,cluster
426,Centro_0_Nodo_425,43.0899,-43.0501,cluster
427,Centro_0_Nodo_426,46.5982,-58.0148,cluster
428,Centro_0_Nodo_427,39.2975,-45.1158,cluster
429,Centro_0_Nodo_428,37.8465,-34.9924,cluster
430,Centro_0_Nodo_429,36.9471,-44.8257,cluster
431,Centro_0_Nodo_430,45.5348,-48.3887,cluster
432,Centro_0_Nodo_431,42.1733,-53.2702,cluster
433,Centro_0_Nodo_432,40.7609,-49.7152,cluster
434,Centro_0_Nodo_433,35.3819,-49.0918,cluster
435,Centro_0_Nodo_434,41.8927,-45.4291,cluster
436,Centro_0_Nodo_435,34.8368,-46.7241,cluster
437,Centro_0_Nodo_436,45.6655,-44.6097,cluster
438,Centro_0_Nodo_437,38.3619,-49.2608,cluster
439,Centro_0_Nodo_438,31.7425,-49.2339,cluster
440,Centro_0_Nodo_439,36.6407,-53.3026,cluster
441,Centro_0_Nodo_440,31.1149,-38.536,cluster
442,Centro_0_Nodo_441,41.8605,-52.1488,cluster
443,Centro_0_Nodo_442,32.9604,-44.3084,cluster
444,Centro_0_Nodo_443,41.4981,-48.313,cluster
445,Centro_0_Nodo_444,46.1281,-48.107,cluster
446,Centro_0_Nodo_445,39.3702,-42.6641,cluster
447,Centro_0_Nodo_446,38.9131,-51.2893,cluster
448,Centro_0_Nodo_447,39.9945,-46.9926,cluster
449,Centro_0_Nodo_448,46.1126,-52.3428,cluster
450,Centro_0_Nodo_449,38.2601,-42.1124,cluster
451,Centro_0_Nodo_450,36.7292,-48.0761,cluster
452,Centro_0_Nodo_451,33.194,-56.6705,cluster
453,Centro_0_Nodo_452,40.7259,-44.7477,cluster
454,Centro_0_Nodo_453,35.4989,-40.5185,cluster
455,Centro_0_Nodo_454,41.2539,-46.6785,cluster
456,Centro_0_Nodo_455,47.6973,-51.3782,cluster
457,Centro_0_Nodo_456,44.0842,-51.0185,cluster
458,Centro_0_Nodo_457,35.7311,-42.9787,cluster
459,Centro_0_Nodo_458,45.7358,-55.2711,cluster
460,Centro_0_Nodo_459,38.9785,-51.138,cluster
461,Centro_0_Nodo_460,38.4817,-54.6642,cluster
462,Centro_0_Nodo_461,35.2406,-47.7386,cluster
463,Centro_0_Nodo_462,45.897,-48.6941,cluster
464,Centro_0_Nodo_463,42.8676,-44.9228,cluster
465,Centro_0_Nodo_464,37.0521,-49.0351,cluster
466,Centro_0_Nodo_465,49.4872,-43.2565,cluster
467,Centro_0_Nodo_466,36.4191,-53.6258,cluster
468,Centro_0_Nodo_467,40.2501,-54.829,cluster
